DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,1998-Q4,304.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,1999-Q1,275.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,1999-Q2,258.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,1999-Q3,244.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,1999-Q4,231.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2000-Q1,195.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2000-Q2,227.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2000-Q3,255.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2000-Q4,275.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2001-Q1,274.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2001-Q2,290.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2001-Q3,290.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2001-Q4,319.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2002-Q1,333.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2002-Q2,300.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2002-Q3,320.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2002-Q4,348.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2003-Q1,393.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2003-Q2,406.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2003-Q3,440.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2003-Q4,445.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2004-Q1,462.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2004-Q2,477.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2004-Q3,479.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2004-Q4,475.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2005-Q1,511.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2005-Q2,550.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2005-Q3,568.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2005-Q4,590.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2006-Q1,607.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2006-Q2,629.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2006-Q3,638.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2006-Q4,650.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2007-Q1,696.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2007-Q2,691.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2007-Q3,708.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2007-Q4,692.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q1,715.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q2,784.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q3,814.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2008-Q4,848.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q1,735.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q2,733.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q3,698.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2009-Q4,643.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q1,546.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q2,546.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q3,527.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2010-Q4,500.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q1,494.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q2,497.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q3,487.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2011-Q4,463.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q1,423.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q2,403.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q3,400.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2012-Q4,402.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q1,411.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q2,406.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q3,403.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2013-Q4,403.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q1,398.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q2,394.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q3,400.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2014-Q4,400.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2015-Q1,400.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2015-Q2,414.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2015-Q3,422.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2015-Q4,427.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2016-Q1,431.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2016-Q2,452.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2016-Q3,450.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2016-Q4,456.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2017-Q1,468.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2017-Q2,472.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2017-Q3,475.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2017-Q4,486.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2018-Q1,506.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2018-Q2,532.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2018-Q3,558.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2018-Q4,576.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2019-Q1,605.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2019-Q2,616.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2019-Q3,637.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2019-Q4,648.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2020-Q1,639.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2020-Q2,597.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2020-Q3,668.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2020-Q4,663.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2021-Q1,698.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2021-Q2,719.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2021-Q3,736.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2021-Q4,752.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2022-Q1,765.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2022-Q2,808.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2022-Q3,853.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2022-Q4,935.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2023-Q1,1032.3,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2023-Q2,1084.4,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2023-Q3,1167.2,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2023-Q4,1228.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2024-Q1,1301.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2024-Q2,1350.2,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Croatia,2024-Q3,1408.5,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1995-Q1,660.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1995-Q2,695.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1995-Q3,720.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1995-Q4,748.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1996-Q1,717.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1996-Q2,771.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1996-Q3,807.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1996-Q4,872.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1997-Q1,948.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1997-Q2,953.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1997-Q3,1020.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1997-Q4,1042.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1998-Q1,1058.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1998-Q2,1138.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1998-Q3,1176.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1998-Q4,1234.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1999-Q1,1311.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1999-Q2,1351.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1999-Q3,1425.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,1999-Q4,1490.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2000-Q1,1599.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2000-Q2,1700.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2000-Q3,1782.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2000-Q4,1837.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2001-Q1,1938.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2001-Q2,2039.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2001-Q3,2005.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2001-Q4,2082.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2002-Q1,2095.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2002-Q2,2013.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2002-Q3,2248.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2002-Q4,2306.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2003-Q1,2254.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2003-Q2,2319.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2003-Q3,2608.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2003-Q4,2750.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2004-Q1,2891.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2004-Q2,3102.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2004-Q3,2973.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2004-Q4,2970.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2005-Q1,3397.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2005-Q2,3603.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,Construction,Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Ireland,2005-Q3,3822.4,,
