DATAFLOW,LAST UPDATE,freq,nace_r2,s_adj,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2016-Q1,18545.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2016-Q2,18818.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2016-Q3,18848.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2016-Q4,18880.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2017-Q1,18784.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2017-Q2,18808.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2017-Q3,18649.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2017-Q4,18778.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2018-Q1,19110.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2018-Q2,19257.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2018-Q3,19488.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2018-Q4,19683.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2019-Q1,19771.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2019-Q2,20009.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2019-Q3,20203.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2019-Q4,20458.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2020-Q1,19598.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2020-Q2,15979.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2020-Q3,19869.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2020-Q4,19619.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2021-Q1,20049.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2021-Q2,21088.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2021-Q3,22292.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2021-Q4,22847.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2022-Q1,23602.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2022-Q2,24253.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2022-Q3,25154.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2022-Q4,25712.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2023-Q1,25934.9,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2023-Q2,26162.7,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2023-Q3,26427.1,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2023-Q4,26471.1,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2024-Q1,26700.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2024-Q2,26653.4,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Belgium,2024-Q3,26796.6,p,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1995-Q1,528.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1995-Q2,545.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1995-Q3,543.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1995-Q4,536.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1996-Q1,541.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1996-Q2,531.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1996-Q3,526.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1996-Q4,542.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1997-Q1,549.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1997-Q2,547.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1997-Q3,576.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1997-Q4,589.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1998-Q1,599.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1998-Q2,611.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1998-Q3,636.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1998-Q4,633.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1999-Q1,642.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1999-Q2,645.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1999-Q3,666.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,1999-Q4,682.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2000-Q1,703.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2000-Q2,739.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2000-Q3,734.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2000-Q4,754.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2001-Q1,742.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2001-Q2,763.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2001-Q3,770.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2001-Q4,735.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2002-Q1,736.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2002-Q2,740.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2002-Q3,732.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2002-Q4,763.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2003-Q1,737.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2003-Q2,711.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2003-Q3,737.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2003-Q4,750.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2004-Q1,758.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2004-Q2,771.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2004-Q3,778.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2004-Q4,797.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q1,806.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q2,806.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q3,821.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2005-Q4,829.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q1,861.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q2,888.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q3,904.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2006-Q4,876.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q1,927.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q2,919.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q3,936.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2007-Q4,952.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q1,971.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q2,998.7,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q3,1010.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2008-Q4,977.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q1,967.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q2,971.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q3,961.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2009-Q4,1002.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q1,1018.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q2,1025.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q3,1029.3,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2010-Q4,1055.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q1,1084.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q2,1092.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q3,1083.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2011-Q4,1068.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q1,1072.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q2,1044.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q3,1035.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2012-Q4,1002.2,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q1,980.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q2,940.6,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q3,945.0,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2013-Q4,955.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q1,939.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q2,957.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q3,951.1,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2014-Q4,943.4,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q1,952.8,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q2,971.5,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q3,972.9,,
ESTAT:NAIDQ_10_A10(1.0),18/02/25 23:00:00,Quarterly,"Wholesale and retail trade, transport, accommodation and food service activities",Seasonally and calendar adjusted data,"Current prices, million euro","Value added, gross",Cyprus,2015-Q4,1003.8,,
